cmt_num,cmt_writer,cmt_time,cmt_txt
465473_4,세꿀버리,24.02.11,사실 그러면 k리그 = 프리미어리그 분데스리가 세리에a긴 하죠
465473_5,엄지공주 오무지,24.02.11,버밍엄의 경우 이번 시즌 ㅈ망했다 표현해도 어색하지 않을 정도로 심각한 거라...
465473_8,빗속의 노란물결,24.02.11,팀수를 좀 늘려야죠~
465473_9,데니스 로드먼,24.02.11,팬들이 프로스포츠 즐기는 방식 중 하나가 맞붙어 볼 수 없는 상황에서도 우위를 비교가늠하는 즐거움도 있는 것 같아요. 챔피언십이랑 케이리그는 엄밀히는 비교가 불가능 하지만 작성자임처럼 선수활약이나 팀간 단판전 경기로 비교군 찾고 이렇게 생각도 해보고 하는 거죵 ㅎㅎ 국톡이 그런 톡하라고 있기도 한거니까용. 저는 승호 선수는 김두현 코치가 가장 잘썼다고 생각해서..기존 전북롤에선 승호 선수가 팀엔 도움됐을지라도 개인으론 제한적인 활약했다고 생각해서 버밍엄에서 현재 뛰는 위치가 중요하다고 생각해요 ㅎㅎ
465473_11,폴로 랄프로렌,24.02.11,잉글2부급은 아닐듯요 ㅠㅠ 아시아팀한테도 고전하는데 ㅠㅠ
465473_12,cityhunter,24.02.11,예전에 피스컵 할 때 성남이 프리미어리그에 있을 때의 선더랜드를 이긴 적도 있어요 k리그가 다른 나라 리그 어느급이다라고 단정짓는건 어려운거죠
465473_13,케케로,24.02.11,선수들 킥력만봐도 절대 k리그랑 동급아닙니다 유럽선수들 발목힘이 우리나라랑 기본적으로 달라요 피지컬은 두말할 필요도 없고
465473_14,Tensegrity Universe and Philosophy,24.02.11,템포와 피지컬적 압박의 강도가 다르다고 하던데..
465473_15,No.1,24.02.11,잉글 독일 2부 > k리그1 > 스페인 프랑스 이탈리아 2부
465473_16,Be FEARLESS,24.02.12,"빅리그 2부리그와 비교할 때 가장 자주 비교되는 리그긴 해요 분데스2부와 더불어서타 중소 유럽 1부리그로는 오스트리아, 벨기에가 많이 거론되고"
465473_17,숭늉이 덜 우러났다 야,24.02.12,전체로 보면 챔피언쉽이 더 높은거 같아요.
464948_1,이태석이승준,24.02.05,전북전에서 혹시??
463521_1,엄지공주 오무지,24.01.14,국내에선 야구만 그렇게 제제를 공식적으로 하고 있고야구쪽도 그리 긍정적으로 보진 않고 있어서축구는 쿠플 단독으로 중계하는 그런게 아니라서 잡진 않을 거에요
463521_2,보글,24.01.14,"네. 공정 이용이라고, 상업적 이용/방송사 매출에 영향이 없으면 괜찮지만, 저작권자가 금지하면 안해야 합니다."
463521_3,스틸야드,24.01.14,그쪽에서 저작권위반이다하면 걸리긴하죠
463521_4,대전하나FC,24.01.15,걸리면 걸리지만 쿠팡 신경안쓰니 상관은 없어여
460561_1,수원삼성조유리,23.12.12,타팀도 아는데 정작 본인들은 객관화 안되어있는 레전드 팀ㅋㅋ
460561_2,울트라셀프,23.12.12,보드진의 마인드가 제일 중요함.
459430_1,다현,23.12.09,지금은 괜찮네영
459111_1,순수했던청년,23.12.06,음주?
459111_2,강원★트레블작성자 본인 여부작성자,23.12.06,bgm 노래요
459111_3,키나페,23.12.06,강원★트레블한동근이 음주운전이라..
459111_4,순수했던청년,23.12.06,강원★트레블라스도 한동근도
459111_5,강원★트레블작성자 본인 여부작성자,23.12.06,키나페그거까진 몰라서 생각못했네요~ 그냥 노래 제목이 매정한거로만 생각함
459111_6,순수했던청년,23.12.06,강원★트레블뭐 해석하기 나름이지요
459111_7,hhlkah,23.12.06,순수했던청년노렸다고 봐야죠 ㅋㅋ
458899_1,베토벤,23.12.06,"서버증축은 돈 엄청 드는거라 힘들텐데, 욕 개먹을듯"
458899_2,"shunske,boucha,fettouhi",23.12.06,스트리밍 서비스도 동네가게 수준인데 뭘 바라겠음ㅋㅋ
458898_1,포항 최후의 보루 김기동,23.12.06,인터넷 문젠줄 알았는데 쿠팡문제였군요 ㅡㅡ
458539_1,수원삼성조유리,23.12.04,쿠플 유튜브 스카이스포츠
458539_2,별빛사냥꾼작성자 본인 여부작성자,23.12.04,고맙습니다
457552_1,디턱스,23.12.02,(다이렉트) 강등 말하려나봐요 ㅋㅋ
457552_2,레알먀드리드,23.12.02,두팀 경기가 사실 다렉 강등 매치라 그런듯
457552_3,락싸가흥미니,23.12.02,일단은 면했다고 하는거니까 일단 다이렉트 강등은 먼핬다고 하는 거 같네여
457316_1,Royal_Black☆SFC,23.12.02,골 넣을 때는 멀티뷰 나오기는 합니다.
456879_2,K리그1평화왕,23.11.30,레전드는 아니겠지만 오범석은 포항돌아오기전에 강원에서 뜀
456879_3,GFYS,23.11.30,둘 다 수원 레전드까지도 아니고오범석은 따지고보면 수원보다 강원에 더 오래있었음
456879_4,김정은,23.11.30,GFYS양상민도 레전드냐 아니냐로 갑론을박이 있는 마당에 오범석 백지훈이 레전드까지는 아니죠ㅋㅋ
456879_5,그래웃자,23.11.30,김정은양상민을 갑론을박할게 있나요? 제겐 염기훈보다 더 레전든데...
456879_6,김정은,23.11.30,그래웃자사람마다 생각이 다르다보니.. 은퇴시즌즈음에 맞다 아니다로 얘기가 많긴 했어요
456879_8,엄지공주 오무지,23.11.30,김정은특정 팬커뮤 전 주인장만 광분하긴 했죠..ㅋ
455374_1,우왁굿,23.11.25,이효리님이 제주에 남으셨다면 출연 가능했을까요?
455124_1,피고온,23.11.22,vpn 하셔야돼요
455124_4,서울★SSID작성자 본인 여부작성자,23.11.22,아 확인해볼께요. 감사합니다
455124_2,코코타임,23.11.22,vpn쓰시면 됩니당 잘나와요
455124_3,yoonseokyeol,23.11.22,안됩니다 제가해봄
455124_5,서울★SSID작성자 본인 여부작성자,23.11.22,그랗군요 ㅠㅜ 아이피우회 하는 방법을 찾아봐야겠네요 답변 감사합니다
455124_6,yoonseokyeol,23.11.22,서울★SSID전 vpn도 안됐으요 ㅠ
455124_7,서울★SSID작성자 본인 여부작성자,23.11.22,yoonseokyeol헐.....
455124_8,Agust d,23.11.22,vpn하면 돼여
455124_9,민트히메♥,23.11.22,저도 베트남에서 우리팀 경기 보려고 했는데 안됐었어요ㅠㅠ vpn은 귀찮아서 안했어요
455124_10,아이슬리,23.11.22,저도 vpn해도 안됬음
455124_11,André Luis,23.11.22,"전에 다른분께 답 드렸었는데.  폰 로밍-와이파이 접속-와이파이 끄고-쿠플 재생-화면 나오는 순간 와이파이 적속 하시면 됩니다. 혹시 패드, 혹은 노트북으로 시청하실 예정이라면 해당 기기 와이파이 접속-핸드폰 테더링 와이 파이 연결-쿠플 재상-핸드폰 테더링을 끄면 자동으로 현지 와파 접속으로 시청 가능합니다"
455124_12,서울★SSID작성자 본인 여부작성자,23.11.22,오 감사드립니다 ^^
455063_1,Mateja Kezman,23.11.21,아 제주도 살지 ㅋㅋ
455063_4,총알로벤,23.11.21,FC서울과는 연관이 있었네요 창단촉구 위원도 했었고 창단후에는 홍보대사도 했었어요 그리고 축구동호회 유명하고요 단지 요즘엔 K리그 안봤을거에요
455063_6,Mateja Kezman,23.11.21,뭐 쿠플픽에 나왔던 연예인들 중에 k리그 제대로 본 사람이 몇이나 되겠어요 ㅎㅎ
455063_7,엄지공주 오무지,23.11.21,총알로벤https://m.cafe.daum.net/rocksoccer/ADs2/376688?svc=cafeapp앗...
455063_15,포항⭐샤비토비치,23.11.21,설마 토x했던 사람인데 경기 많이 챙겨 봤겠죠 ㅋ
455063_10,King of asia ULSAN,23.11.21,제주 한번도 안해서 그래요
455063_5,총알로벤,23.11.21,탁재훈이 제주도 살고있고 결정적으로 정조국감독과 친해서 지금 아내 김성은 소개해준것도 탁재훈이라고 하네요 ㄷㄷㄷㄷㄷ
455063_13,묘느리미나리,23.11.21,ㄷㄷㄷㄷ 처음 안 사실ㅋㅋㅋ
455063_16,다이나믹피치,23.11.21,ㅎㄷㄷ
455063_17,톰 스파이더맨,23.11.21,탁재훈 정조국 감독이랑 친한거 처음암
455063_8,빗속의 노란물결,23.11.21,돌싱포맨fc 에이스~~
455063_9,이나마,23.11.21,탁형 축구에 진심 ㅎㅎ 요즘핫한데 섭외응해줘서 고맙네여 ㅋㅋ
455034_1,시티즌 유,23.11.20,문자로 오는군요 ㄷㄷㄷ저는 그럼 탈락 ㅠㅠ
455034_6,돌고래 조아하는 김채원작성자 본인 여부작성자,23.11.20,앗 너무 흥분한 상태라
455034_3,스카이건,23.11.20,저도 당첨 ㅎㅎ
455034_4,스티키,23.11.20,더 가리세요 ㅋㅋㅋ
455034_5,스티키,23.11.20,쿠플 쓰는데 K리그 이벤트도 했었구나ㅠㅠ 나도 응모해볼걸
455034_7,김정은,23.11.20,저도 당첨ㅋㅋ 일반석만 되는거 같은데..ㅠㅠ
455034_8,cheft,23.11.20,부럽 ㅠㅠ
455034_9,전혜원,23.11.20,저도 많이 안봤다고 생각했는데 당첨…
455034_10,더범,23.11.20,
455034_12,마니치,23.11.20,부럽네요. ㅠㅠ
455034_14,Tensegrity Universe and Philosophy,23.11.20,축하드립니다~~
455034_15,수원의신,23.11.20,나만 안되네 흙
455007_1,뚠뚜니스타 배성재,23.11.19,뭐가 문제인건가요?
455007_2,롯데리아작성자 본인 여부작성자,23.11.19,저는 개인적으로 이임생이 나갔어도 후임감독에게 수원으로 합류하고싶다는 의사를 전했어야 하지 않나 싶어요. 물론 의사전달을 했는지는 모르겠으나 이임생 사퇴 후본인이 어떻게 했는지는 얘기없이 단순히 어려워졌다고만 얘기한게 아쉽네요
455007_4,엄지공주 오무지,23.11.19,롯데리아제일 큰 문제는 그 후임감독을우린 대행 기간 60일 끝나기 직전에 주승진에서 박건하로....ㅎ수원에 세번이나 올 정도로 애정 보인 선수라 크게 뭐라 하고 싶지 않지만조스카스는 결국 팀이 3대2로 이기고 있던 상황에 실점하며 먹힌 건대남이 하면 모를까 스스로 번번히 꺼내드니...첨엔 그땐 그랬지 하다가...근디 슬슬 열받네...? 했으니...
455007_3,김다현,23.11.19,결론은 은퇴식까지 시켜준팀 거르고 지역경쟁팀으로 굳이 은퇴복귀한거죠저상황이면 다른팀가면되지 굳이 수엪?
455007_5,말로니,23.11.20,"박건하가 염기훈도 안썼는데, 조원희를 썼을까요? ㅋㅋㅋㅋ 그리고 K2라서 수삼 팬들 수프 거들떠 보지도 않던시절인데"
455007_6,뚠뚜니스타 배성재,23.11.20,지금은 강등을 놓고 대결중이라 뭔가 바꼈는지 모르겠지만 조덕제 승격 시절이나 두번째 k1 시절 생각해봐도 집에서 오히려 더 가까운 팀이 생겼다고 수원에 팀 두개 생겨서 좋다고 세컨팀으로 삼겠다는 수원팬들 분명 많았음
455007_7,말로니,23.11.20,뚠뚜니스타 배성재위에 댓글에 굳이 수엪 가냐길래 ㅋㅋㅋ 댓글단거임
454884_1,André Luis,23.11.14,패드에 현지 와이파이 접속-핸드폰 테더링 온-패드로  테더링 와이파이 접속 후 쿠플 중계 온-재생이 시작하면 핸드폰 테더링 끄면-패드가 현지 와이파이 접속하면서 재생 됨
454884_2,뀨뀨로미작성자 본인 여부작성자,23.11.14,오 그런 방법이 있군요. 느낌상 현지 SIM은 안되고 로밍으로만 가능하겠죠?
454884_3,André Luis,23.11.14,"뀨뀨로미네 로밍만 가능합니다. 넷플이나 다른것도 저런식으로 보고있어요. 혹시 지금 사용중이신 요금제 확인해보세요. 로밍이 들어가 있을수도.,. 아니면 싼거 부가서비스 가입하시면 될거같아요"
454884_5,뀨뀨로미작성자 본인 여부작성자,23.11.14,André Luis소중한 꿀팁 너무 감사합니다! 로밍옵션 알아봐야겠네요
454884_12,롹쏴롹쏴,23.11.14,오오 이게 되요? 진짜 신기하네요
454884_4,하귀미깡,23.11.14,전 예전에 해외에서 그냥 불법베팅사이트에서 봤네요ㅋㅋ
454884_6,뀨뀨로미작성자 본인 여부작성자,23.11.14,K1과 아챔까지는 어찌 찾을 수 있을거 같은데 K2는 자신이 없네요 🥺
454884_7,VanDerSar,23.11.14,호주면 k리그 공식 중계사이트(https://tv.kleague.com/en-int/page/home) 에서 보실 수 있을겁니다. 다만 어떤 경기는 영어 해설을 제공하지만 어떤 경기들은 해설이 없어서 좀 심심하실 수도 있음.현재 미국에서 잘 보고 있습니다.
454884_8,뀨뀨로미작성자 본인 여부작성자,23.11.14,예전에 뉴스에서 봤던 해외중계 플랫폼이 아직 운영중이었군요. 무료인가 보네요? 정말 감사합니다 ☺️ 리그는 이걸로 해결하고 아챔은 호주도 아챔 참가하니 아마 중계해주겠죠 ㅋㅋ
454884_10,VanDerSar,23.11.14,"뀨뀨로미네 로그인만 하시면 무료일 거에요. 처음엔 몇년뒤에 유료화 한다고 했던거 같은데… 아직까지는 무료로 볼 수 있더라고요. k1, k2 모두 해줘서 보기 좋음."
454884_9,yoonseokyeol,23.11.14,예전에 국대경기보려고 아프리가까지했는데 안됨
454884_11,ParisSG,23.11.14,필요시 VPN한국시간+2시간=호주 동남부(시드니. 멜버른. 태즈메이니아) 여름시간
454816_1,싸리*재,23.11.12,"와, 이정도면 경축이다."
454816_2,이태석이승준작성자 본인 여부작성자,23.11.12,아직 두 라운드가 남아있고 굵직한 경기들도 남아 있습니다^^
454816_3,추달,23.11.13,대박이다 진짜
454816_4,치타,23.11.13,11000명도 가능할 듯ㄷㄷ
454816_5,축구축구축구축구축구축구축구축구축,23.11.13,
454816_6,캐스커,23.11.13,미쳤다 ㄷㄷㄷ
454816_7,K리그가 미래다,23.11.16,K리그 인기가 2023년에 새로운 전환점을 맞이했네요내년부터가 더 중요해지네요 ㅎㅎ
454589_1,51581811,23.11.12,네 오늘 수원더비 쿠플픽했어요
454589_2,폐인모드,23.11.12,하는중인데요...
454589_3,bkchoi712,23.11.12,쿠플중계하고있어요
454589_4,이지금아이유,23.11.12,중계있어요
454589_5,no10. Ruud van Nistelrooy,23.11.12,쿠플에선 K리그 경기 다 합니다.
454589_6,no10. Ruud van Nistelrooy,23.11.12,제일 위에 스포츠 창 터치 하시고 K리그1 이런거 터치 하지 마시고 밑으로 내려 가시면 됩니다.
454589_7,no10. Ruud van Nistelrooy,23.11.12,no10. Ruud van Nistelrooy
454454_1,Leno,23.11.12,ㅁㅊ 헐 탁사마
454454_2,엑셀시오르,23.11.12,ㅋㅋㅋㅋㅋ 재밌겠네요 ㅎㅎㅎㅎ
454454_5,I.B.I LUV,23.11.12,신예은 기대 했는데 안되는가보네.....;;
454454_7,엑셀시오르,23.11.12,신예은은 영상메시지 나온다고 하네요.
454454_8,I.B.I LUV,23.11.12,엑셀시오르그럼 됐음 ㅎㅎ
454454_6,철면피카츄,23.11.12,탁재훈 축구 진짜 잘했었는데 ㅋㅋㅋ 지금도 잘하시려나
454454_9,몽몽이네,23.11.12,아 제주사는구나
454454_10,이태석이승준,23.11.12,그러고 보니 탁재훈 불후의명곡때 정조국 와이프랑 방송했었죠 ㅋㅋㅋㅋㅋㅋㅋ
454454_11,더범,23.11.13,지역주민 게스트 ㅋㅋㅋㅋㅋ
454453_1,버츠비,23.11.12,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ꿀잼예상
454453_2,마이너스템포,23.11.12,애월읍주민ㅋㅋㅋ
453960_1,이태석이승준,23.11.12,ㅋㅋㅋㅋㅋㅋㅋ
453960_2,더범,23.11.12,출연조건?
453469_1,엄지공주 오무지,23.11.08,직관 예정이지만안 봐야겠다
453469_3,이나마,23.11.08,아 게스트 갈수록 별로네
453469_4,시메오네442,23.11.08,수원FC에도 뛰었죠 ㅎ
453469_5,이지금아이유,23.11.08,아별로네
453469_6,주린쓰,23.11.09,수수 다뛴 ㄷㄷ
453469_7,황인택,23.11.09,진짜 꼴보기 싫다
453469_8,황인택,23.11.09,은퇴식까지 해줬는데 팀 분위기 안좋을때 중요한 시기에 자책골 넣어놓고 나중에 자기 유튜브 때문에 개그로 승화시켜 버림. 그러다가 뜬금없이 수엪에서 다시 플레잉코치로 복귀. 수엪에서도 계속 자기 유튜브 찍더니 그걸로 인지도 얻고 협회에서 자리까지 차지. 말로는 국축 위해서 하는거라면서 결국 승부조작 파면때 아무말 못하고 입 싹닫고 앉아있다 옴. 이후 논란되자 인스타 댓글 막고 계속 평소처럼 아무일 없다는 듯 유튜브 함. 진짜 할말 많은데 욕나올까봐 못하겠다.
452314_1,마팊,23.11.04,티조도 안해주네요
452314_2,Leno작성자 본인 여부작성자,23.11.04,아 쿠플도 해주나보네요다행
452314_3,Mai.K,23.11.04,해주는듯
452314_4,쭈꾸미,23.11.04,쿠플해쥼
452314_5,쿠르쿠르호우,23.11.04,쿠팡에서 해주는듯요
452314_6,Alexis Sanchez,23.11.04,쿠플 잠시후에 시상식 한대요
452313_1,주바페,23.11.04,잠시 후 한데여
452313_3,정휘인작성자 본인 여부작성자,23.11.04,그러네요
452313_2,빌 게이츠,23.11.04,해주는듯! 갓팡!
452313_4,정휘인작성자 본인 여부작성자,23.11.04,그러네여
451195_1,호다다다닥,23.11.01,두렵네요............
451195_2,분노쿨링시스템,23.11.01,두렵네요...2
451195_3,Terry,23.11.01,또 쳐맞고 지는거 아닌가 모르겠네... 공개처형급으로다가
449947_1,"2010년 해축,국축입문 계정날라감",23.10.28,두팀다 머물었던
449913_1,abitclosertohell,23.10.28,아 가레스 처음인가 ㅋㅋㅋ
449254_1,금새록,23.10.24,네이버요.
449254_2,시메오네442,23.10.24,TVN스포츠 중계라 티빙에서도 볼 수 있습니다.
449254_3,제주마씸,23.10.24,아프리카 요
449254_4,No. 10 모드리춘,23.10.24,25년부터 afc챔스 쿠플 합니다
449254_5,Domino,23.10.24,티빙 네이버 다음 아프리카tv 에서 중계해주고 있어요
449254_6,운중천고라니,23.10.24,해외시면 유튜브 키워드 라이브로 잘 찾아보면 가끔 나와요.저같이 호주면 파라마운트+
449254_8,첨피작성자 본인 여부작성자,23.10.24,모두 감사해요 덕분에 잘 보고 있습니당 티빙 결제했어요!
449228_4,LK_99,23.10.24,국축뿐아니라 모든스포츠팬유입가능
449228_7,수원삼성조유리작성자 본인 여부작성자,23.10.24,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
449228_2,전소민,23.10.24,ㄷㄷ
449228_6,수원삼성조유리작성자 본인 여부작성자,23.10.24,헉
449228_3,분노쿨링시스템,23.10.24,ㅎㅎ 지금하는거보면 쿠플픽 실망시키고 조기강등확정할거같은데 ㅋㅋ
449228_5,수원삼성조유리작성자 본인 여부작성자,23.10.24,ㅌㅌㅋㅋㅋㅋㅋ근데강원도 쉽지않아서 진짜 모르겠네요
449228_8,수미칩,23.10.24,서로 계속 연패 박다가 마지막경기에서 만나면 어우야…
449228_11,심장을 바쳐라,23.10.24,수삼이 저럴 때마다 강원은 매번 똥만 사니...
449228_12,김경중,23.10.24,잼나겠다 멸망전 가즈아~~
449228_13,아슈카,23.10.24,와 결승전
449228_14,더범,23.10.24,올시즌 쿠플픽 촉이 거의 다 좋았는데 초대박 치려나요?
449228_15,이나경,23.10.24,멸망전..ㄷㄷ
449228_16,Bazilak Kal Kuksu,23.10.24,소오름..
449228_17,식서스,23.10.24,강등권 경기가 리얼 흥미진진 하죠
449228_18,ebrq,23.10.24,"막라운드는 쿠플픽 2번이면 좋겠는데.. 토요일 하스경기, 일요일 상스경기."
449228_19,다이나믹피치,23.10.24,미친 지구멸망전 ㅎㄷㄷ
449163_1,캐스커,23.10.22,담주는 평관 만명 넘을듯
449163_2,전문키커 이세은★,23.10.23,ㄷㄷ하네
449163_3,AHN JUNG HWAN,23.10.23,서울은...진짜로 에휴
448498_1,이지금아이유,23.10.21,ㅇㅈ
448498_2,HYNN박혜원,23.10.21,맞음
448471_1,소녀시대 윤아,23.10.21,어 님 뒤에 ㄷㄷㄷ
448471_2,Tensegrity Universe and Philosophy,23.10.21,쿠팡에서 귀신 탐지기 하나 사서 테스트 해보세요.
446966_1,세꿀버리,23.10.08,가능하나요?
